Function,Dimension,Run,OptimizerSeed,ObjectiveSeed,Population,MaxIter,LowerBound,UpperBound,Optimum,BestScore,Curve0,CurveLast,ElapsedSeconds,Status
F8,500,17,1016,12000817,30,500,-500.0,500.0,-209491.44999999998,-25974.633690797327,-12232.582732435108,-25974.633690797327,137.6582921000081,PASS
F8,500,18,1017,12000818,30,500,-500.0,500.0,-209491.44999999998,-46707.343537418754,-9934.81405372276,-46707.343537418754,144.44438730001275,PASS
F8,500,20,1019,12000820,30,500,-500.0,500.0,-209491.44999999998,-43511.71677085893,-8144.667479382656,-43511.71677085893,149.38583039998775,PASS
F8,500,21,1020,12000821,30,500,-500.0,500.0,-209491.44999999998,-46859.42865933156,-7927.49716196259,-46859.42865933156,118.81304090000049,PASS
F8,500,22,1021,12000822,30,500,-500.0,500.0,-209491.44999999998,-52531.08366969734,-9415.289410898158,-52531.08366969734,118.89606070000445,PASS
F8,500,23,1022,12000823,30,500,-500.0,500.0,-209491.44999999998,-22512.709945232426,-7622.488981183042,-22512.709945232426,112.90680979999888,PASS
F8,500,24,1023,12000824,30,500,-500.0,500.0,-209491.44999999998,-98870.5914473156,-10421.494552394284,-98870.5914473156,108.08296469999186,PASS
F8,500,28,1027,12000828,30,500,-500.0,500.0,-209491.44999999998,-24972.20522485892,-9782.339161606204,-24972.20522485892,29.105635799991433,PASS
F8,500,25,1024,12000825,30,500,-500.0,500.0,-209491.44999999998,-25308.73722520317,-13331.949361069088,-25308.73722520317,29.357467299996642,PASS
F8,500,26,1025,12000826,30,500,-500.0,500.0,-209491.44999999998,-22211.377538379245,-9848.417376414789,-22211.377538379245,29.380103899995447,PASS
F8,500,27,1026,12000827,30,500,-500.0,500.0,-209491.44999999998,-19427.901158617744,-7728.392464421607,-19427.901158617744,29.387605800002348,PASS
F8,500,30,1029,12000830,30,500,-500.0,500.0,-209491.44999999998,-45499.23773428701,-8311.783774309924,-45499.23773428701,34.31674290000228,PASS
F8,500,29,1028,12000829,30,500,-500.0,500.0,-209491.44999999998,-25159.98940596638,-7958.922819345722,-25159.98940596638,34.52795950000291,PASS
F9,500,2,1001,12000902,30,500,-5.12,5.12,0.0,0.0,8741.904132486443,0.0,34.40890650000074,PASS
F9,500,1,1000,12000901,30,500,-5.12,5.12,0.0,0.0,8764.55696876221,0.0,34.58292420000362,PASS
F9,500,6,1005,12000906,30,500,-5.12,5.12,0.0,0.0,8825.203950274808,0.0,29.188256399997044,PASS
F9,500,3,1002,12000903,30,500,-5.12,5.12,0.0,0.0,8689.989269114521,0.0,29.33547050000925,PASS
F9,500,4,1003,12000904,30,500,-5.12,5.12,0.0,0.0,8884.966920409699,0.0,29.301192800005083,PASS
F9,500,5,1004,12000905,30,500,-5.12,5.12,0.0,0.0,8802.279456962406,0.0,29.45786880000378,PASS
F9,500,9,1008,12000909,30,500,-5.12,5.12,0.0,0.0,8911.409538707576,0.0,27.958235400001286,PASS
F9,500,7,1006,12000907,30,500,-5.12,5.12,0.0,0.0,8862.978466412595,0.0,28.15993100000196,PASS
F9,500,10,1009,12000910,30,500,-5.12,5.12,0.0,0.0,8818.27496226222,0.0,28.14330379999592,PASS
F9,500,8,1007,12000908,30,500,-5.12,5.12,0.0,0.0,8766.154093300926,0.0,28.45954460000212,PASS
F9,500,11,1010,12000911,30,500,-5.12,5.12,0.0,0.0,8686.288677418532,0.0,28.946438600003603,PASS
F9,500,12,1011,12000912,30,500,-5.12,5.12,0.0,0.0,8717.227828853971,0.0,28.996699600000284,PASS
F9,500,13,1012,12000913,30,500,-5.12,5.12,0.0,0.0,8810.49115001156,0.0,29.03239969999413,PASS
F9,500,14,1013,12000914,30,500,-5.12,5.12,0.0,0.0,8838.314437954354,0.0,29.369064400001662,PASS
F9,500,16,1015,12000916,30,500,-5.12,5.12,0.0,0.0,8808.833580474231,0.0,29.81751809999696,PASS
F9,500,15,1014,12000915,30,500,-5.12,5.12,0.0,0.0,8819.108422229041,0.0,29.875997100010864,PASS
F9,500,17,1016,12000917,30,500,-5.12,5.12,0.0,0.0,8867.047396829272,0.0,29.992965600002208,PASS
F9,500,18,1017,12000918,30,500,-5.12,5.12,0.0,0.0,8818.44738563319,0.0,29.698388799995882,PASS
F9,500,20,1019,12000920,30,500,-5.12,5.12,0.0,0.0,8866.608430442811,0.0,30.319703799992567,PASS
F9,500,19,1018,12000919,30,500,-5.12,5.12,0.0,0.0,8765.913082700763,0.0,30.441287999987253,PASS
F9,500,22,1021,12000922,30,500,-5.12,5.12,0.0,0.0,8929.572188688111,0.0,30.52565450000111,PASS
F9,500,21,1020,12000921,30,500,-5.12,5.12,0.0,0.0,8897.190323787752,0.0,30.780954899993958,PASS
F9,500,24,1023,12000924,30,500,-5.12,5.12,0.0,0.0,8731.891178875441,0.0,27.66663839999819,PASS
F9,500,23,1022,12000923,30,500,-5.12,5.12,0.0,0.0,8648.335536863971,0.0,27.801046300010057,PASS
F9,500,25,1024,12000925,30,500,-5.12,5.12,0.0,0.0,8764.84210936576,0.0,28.070085100000142,PASS
F9,500,26,1025,12000926,30,500,-5.12,5.12,0.0,0.0,8930.962669336048,0.0,27.85268619999988,PASS
F9,500,30,1029,12000930,30,500,-5.12,5.12,0.0,0.0,8724.105423356343,0.0,28.811428300003172,PASS
F9,500,27,1026,12000927,30,500,-5.12,5.12,0.0,0.0,8508.221781434117,0.0,28.933211700001266,PASS
F9,500,28,1027,12000928,30,500,-5.12,5.12,0.0,0.0,8856.383170767027,0.0,29.03702920000069,PASS
F9,500,29,1028,12000929,30,500,-5.12,5.12,0.0,0.0,8826.34751489063,0.0,29.4613176999992,PASS
F10,500,2,1001,12001002,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.12450927626055,4.440892098500626e-16,29.009854299991275,PASS
F10,500,1,1000,12001001,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.092303559231848,4.440892098500626e-16,29.110615900004632,PASS
F10,500,3,1002,12001003,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.124010786058072,4.440892098500626e-16,29.236446499999147,PASS
F10,500,4,1003,12001004,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.14341521574512,4.440892098500626e-16,29.11521650000941,PASS
F10,500,6,1005,12001006,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.135702948083907,4.440892098500626e-16,30.09734349999053,PASS
F10,500,5,1004,12001005,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.10089481464102,4.440892098500626e-16,30.43907670000044,PASS
F10,500,7,1006,12001007,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.155912833782413,4.440892098500626e-16,30.69792320000124,PASS
F10,500,8,1007,12001008,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.10189753502954,4.440892098500626e-16,30.775964500004193,PASS
F10,500,10,1009,12001010,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.138177211171925,4.440892098500626e-16,29.335857300000498,PASS
F10,500,9,1008,12001009,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.117028177531587,4.440892098500626e-16,29.684490999992704,PASS
F10,500,11,1010,12001011,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.098646608868854,4.440892098500626e-16,29.536257599989767,PASS
F10,500,12,1011,12001012,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.137810356961815,4.440892098500626e-16,29.609841700003017,PASS
F10,500,16,1015,12001016,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.0888560632707,4.440892098500626e-16,28.516790699999547,PASS
F10,500,14,1013,12001014,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.15196548076669,4.440892098500626e-16,28.614168200001586,PASS
F10,500,13,1012,12001013,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.12969675503,4.440892098500626e-16,28.71592239999154,PASS
F10,500,15,1014,12001015,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.151664806389824,4.440892098500626e-16,28.76967360000708,PASS
F10,500,19,1018,12001019,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.113195387474534,4.440892098500626e-16,28.664663199990173,PASS
F10,500,20,1019,12001020,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.13354191070584,4.440892098500626e-16,28.59574240000802,PASS
F10,500,18,1017,12001018,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.13588136573048,4.440892098500626e-16,28.83632750000106,PASS
F10,500,17,1016,12001017,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.124850791452484,4.440892098500626e-16,28.965723299988895,PASS
F10,500,22,1021,12001022,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.112694303871834,4.440892098500626e-16,28.37219229999755,PASS
F10,500,21,1020,12001021,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.13532776011627,4.440892098500626e-16,28.4139409000054,PASS
F10,500,23,1022,12001023,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.09297779893844,4.440892098500626e-16,28.44239809999999,PASS
F10,500,24,1023,12001024,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.038259731763322,4.440892098500626e-16,28.673038900000392,PASS
F10,500,25,1024,12001025,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.098777405400906,4.440892098500626e-16,28.592132300007506,PASS
F10,500,26,1025,12001026,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.146469982291134,4.440892098500626e-16,28.578571000005468,PASS
F10,500,27,1026,12001027,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.03750473875054,4.440892098500626e-16,28.7125556999963,PASS
F10,500,28,1027,12001028,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.125020023362165,4.440892098500626e-16,28.64705139999569,PASS
F10,500,29,1028,12001029,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.140433306675597,4.440892098500626e-16,28.20901700000104,PASS
F11,500,1,1000,12001101,30,500,-600.0,600.0,0.0,0.0,13847.620318165911,0.0,28.24381369999901,PASS
F10,500,30,1029,12001030,30,500,-32.0,32.0,0.0,4.440892098500626e-16,21.115888589039415,4.440892098500626e-16,28.454251199989812,PASS
F11,500,2,1001,12001102,30,500,-600.0,600.0,0.0,0.0,13916.034451640828,0.0,28.70246140001109,PASS
F11,500,4,1003,12001104,30,500,-600.0,600.0,0.0,0.0,14138.060184127136,0.0,28.71344720000343,PASS
F11,500,5,1004,12001105,30,500,-600.0,600.0,0.0,0.0,13613.647742708754,0.0,28.593737299990607,PASS
F11,500,3,1002,12001103,30,500,-600.0,600.0,0.0,0.0,13815.836089627137,0.0,29.673198400007095,PASS
F11,500,6,1005,12001106,30,500,-600.0,600.0,0.0,0.0,14311.530769618588,0.0,29.416323099998408,PASS
F11,500,8,1007,12001108,30,500,-600.0,600.0,0.0,0.0,13688.74752796169,0.0,28.26363339999807,PASS
F11,500,7,1006,12001107,30,500,-600.0,600.0,0.0,0.0,14156.464744700716,0.0,28.471218799997587,PASS
F11,500,10,1009,12001110,30,500,-600.0,600.0,0.0,0.0,14075.634624741846,0.0,28.54557859999477,PASS
F11,500,9,1008,12001109,30,500,-600.0,600.0,0.0,0.0,14133.43133515539,0.0,28.615863300001365,PASS
F11,500,12,1011,12001112,30,500,-600.0,600.0,0.0,0.0,14153.310775759996,0.0,28.63077190000331,PASS
F11,500,14,1013,12001114,30,500,-600.0,600.0,0.0,0.0,13775.238421410844,0.0,28.48508070000389,PASS
F11,500,13,1012,12001113,30,500,-600.0,600.0,0.0,0.0,13922.007377554508,0.0,28.65852339999401,PASS
F11,500,11,1010,12001111,30,500,-600.0,600.0,0.0,0.0,13816.199991889174,0.0,29.00836239999626,PASS
F11,500,18,1017,12001118,30,500,-600.0,600.0,0.0,0.0,14042.264048163555,0.0,27.903060199998436,PASS
F11,500,15,1014,12001115,30,500,-600.0,600.0,0.0,0.0,14121.889512401976,0.0,28.245152200004668,PASS
F11,500,17,1016,12001117,30,500,-600.0,600.0,0.0,0.0,13777.6225186214,0.0,28.31134580000071,PASS
F11,500,16,1015,12001116,30,500,-600.0,600.0,0.0,0.0,13996.293355435218,0.0,28.55021649999253,PASS
F11,500,19,1018,12001119,30,500,-600.0,600.0,0.0,0.0,13959.004075575207,0.0,28.73235370000475,PASS
F11,500,21,1020,12001121,30,500,-600.0,600.0,0.0,0.0,13475.591939344204,0.0,28.48934569999983,PASS
F11,500,20,1019,12001120,30,500,-600.0,600.0,0.0,0.0,13742.426237103671,0.0,28.976839100010693,PASS
F11,500,22,1021,12001122,30,500,-600.0,600.0,0.0,0.0,14037.66806913614,0.0,29.033107800001744,PASS
F11,500,26,1025,12001126,30,500,-600.0,600.0,0.0,0.0,13972.08696157543,0.0,28.07312250000541,PASS
F11,500,24,1023,12001124,30,500,-600.0,600.0,0.0,0.0,13790.453932001306,0.0,28.19022399999085,PASS
F11,500,25,1024,12001125,30,500,-600.0,600.0,0.0,0.0,13477.394252624032,0.0,28.29764500001329,PASS
F11,500,23,1022,12001123,30,500,-600.0,600.0,0.0,0.0,13601.021978890338,0.0,28.553336099997978,PASS
F11,500,30,1029,12001130,30,500,-600.0,600.0,0.0,0.0,14118.897798361857,0.0,27.21137109999836,PASS
F11,500,28,1027,12001128,30,500,-600.0,600.0,0.0,0.0,13914.276064464439,0.0,27.67808280000463,PASS
F11,500,27,1026,12001127,30,500,-600.0,600.0,0.0,0.0,13081.33244387948,0.0,27.799251000004006,PASS
F11,500,29,1028,12001129,30,500,-600.0,600.0,0.0,0.0,13703.831179883957,0.0,28.069656199993915,PASS
F12,500,2,1001,12001202,30,500,-50.0,50.0,0.0,6.084422921266186e-06,17969315658.90227,6.084422921266186e-06,27.562675199995283,PASS
F12,500,4,1003,12001204,30,500,-50.0,50.0,0.0,1.202358090462538,18685895267.192364,1.202358090462538,28.04699069999333,PASS
F12,500,3,1002,12001203,30,500,-50.0,50.0,0.0,1.2021047270860394,17416339939.187855,1.2021047270860394,28.055167699989397,PASS
F12,500,1,1000,12001201,30,500,-50.0,50.0,0.0,1.1999152432374027,17012125859.75252,1.1999152432374027,28.169462800011388,PASS
F12,500,5,1004,12001205,30,500,-50.0,50.0,0.0,1.202141589609422,17289538760.36696,1.202141589609422,27.519291500007967,PASS
F12,500,7,1006,12001207,30,500,-50.0,50.0,0.0,1.2003521741869037,18349067701.056217,1.2003521741869037,27.469790899995132,PASS
F12,500,6,1005,12001206,30,500,-50.0,50.0,0.0,1.2012183690889364,18045688828.98962,1.2012183690889364,27.593770499996026,PASS
F12,500,8,1007,12001208,30,500,-50.0,50.0,0.0,1.202057986977509,17533229856.966057,1.202057986977509,27.660482899998897,PASS
F12,500,11,1010,12001211,30,500,-50.0,50.0,0.0,1.2014669041202155,17244546185.233734,1.2014669041202155,26.86065889999736,PASS
F12,500,12,1011,12001212,30,500,-50.0,50.0,0.0,1.2011356057660365,18298596639.871887,1.2011356057660365,26.975482199995895,PASS
F12,500,9,1008,12001209,30,500,-50.0,50.0,0.0,1.1992658695919047,18972740819.416004,1.1992658695919047,27.06257639999967,PASS
F12,500,10,1009,12001210,30,500,-50.0,50.0,0.0,1.2033861186898913,17994403430.731483,1.2033861186898913,27.12640530000499,PASS
F12,500,13,1012,12001213,30,500,-50.0,50.0,0.0,1.2019458115643262,17176371211.951996,1.2019458115643262,27.639622400005464,PASS
F12,500,14,1013,12001214,30,500,-50.0,50.0,0.0,1.197448046020898,18110222589.279774,1.197448046020898,27.626736800011713,PASS
F12,500,15,1014,12001215,30,500,-50.0,50.0,0.0,1.2009170184883575,17936049208.650013,1.2009170184883575,27.947738399991067,PASS
F12,500,16,1015,12001216,30,500,-50.0,50.0,0.0,1.1994516787876686,18167497619.946117,1.1994516787876686,27.859728000010364,PASS
F12,500,17,1016,12001217,30,500,-50.0,50.0,0.0,1.2019629756499692,18281361925.158398,1.2019629756499692,27.386802399996668,PASS
F12,500,19,1018,12001219,30,500,-50.0,50.0,0.0,1.2036780708104093,17681365267.31946,1.2036780708104093,27.39318500000809,PASS
F12,500,20,1019,12001220,30,500,-50.0,50.0,0.0,1.2004151600489243,17970295957.111134,1.2004151600489243,27.520690300007118,PASS
F12,500,18,1017,12001218,30,500,-50.0,50.0,0.0,1.2004042796796797,18356663599.14509,1.2004042796796797,27.55499129999953,PASS
F12,500,24,1023,12001224,30,500,-50.0,50.0,0.0,1.2000345650666608,17312981759.542385,1.2000345650666608,27.81141770000977,PASS
F12,500,21,1020,12001221,30,500,-50.0,50.0,0.0,1.2026596827233718,16144408366.629974,1.2026596827233718,28.367801000000327,PASS
F12,500,22,1021,12001222,30,500,-50.0,50.0,0.0,1.2019530920873676,17656184284.92432,1.2019530920873676,28.510282400005963,PASS
F12,500,23,1022,12001223,30,500,-50.0,50.0,0.0,1.2014091022486941,17026055964.742033,1.2014091022486941,28.394501299990225,PASS
F12,500,26,1025,12001226,30,500,-50.0,50.0,0.0,1.1914889538786575,17984896121.936417,1.1914889538786575,27.577195899997605,PASS
F12,500,28,1027,12001228,30,500,-50.0,50.0,0.0,1.2022317605974238,16828735476.375172,1.2022317605974238,27.695441999996547,PASS
F12,500,27,1026,12001227,30,500,-50.0,50.0,0.0,1.2021322810246713,16357961228.071573,1.2021322810246713,27.724958299993887,PASS
F12,500,25,1024,12001225,30,500,-50.0,50.0,0.0,1.2020447493220145,16901316179.737852,1.2020447493220145,27.93240340000193,PASS
F12,500,29,1028,12001229,30,500,-50.0,50.0,0.0,1.2018121231103813,17799025327.963657,1.2018121231103813,28.166751800003112,PASS
F13,500,1,1000,12001301,30,500,-50.0,50.0,0.0,49.900452552123284,31332325294.6904,49.900452552123284,28.32245469999907,PASS
F13,500,2,1001,12001302,30,500,-50.0,50.0,0.0,49.87391721461205,32794882066.16954,49.87391721461205,28.21692590000748,PASS
F12,500,30,1029,12001230,30,500,-50.0,50.0,0.0,1.2023095725038717,17769946654.860764,1.2023095725038717,28.588793699993403,PASS
F13,500,3,1002,12001303,30,500,-50.0,50.0,0.0,49.903607633858016,31845119244.87534,49.903607633858016,27.290489100007107,PASS
F13,500,5,1004,12001305,30,500,-50.0,50.0,0.0,49.889821909700075,31514769607.75092,49.889821909700075,27.863650899991626,PASS
F13,500,6,1005,12001306,30,500,-50.0,50.0,0.0,49.900787686536106,33124498648.475826,49.900787686536106,27.9888401000062,PASS
F13,500,4,1003,12001304,30,500,-50.0,50.0,0.0,49.900534910174876,33897843162.6815,49.900534910174876,28.157052900001872,PASS
F13,500,7,1006,12001307,30,500,-50.0,50.0,0.0,49.90066434637119,33343486866.81949,49.90066434637119,26.284481299997424,PASS
F13,500,8,1007,12001308,30,500,-50.0,50.0,0.0,49.81809225697251,31876552199.70987,49.81809225697251,26.67726890000631,PASS
F13,500,9,1008,12001309,30,500,-50.0,50.0,0.0,49.89147032015359,34428057271.16145,49.89147032015359,26.65650490000553,PASS
F13,500,10,1009,12001310,30,500,-50.0,50.0,0.0,49.87988180886035,32752572767.98297,49.87988180886035,26.52712439998868,PASS
F13,500,13,1012,12001313,30,500,-50.0,50.0,0.0,49.85588335864569,31720619097.408134,49.85588335864569,27.012799699994503,PASS
F13,500,11,1010,12001311,30,500,-50.0,50.0,0.0,49.69265013176104,31670228434.32766,49.69265013176104,27.29581140000664,PASS
F13,500,14,1013,12001314,30,500,-50.0,50.0,0.0,49.903080814210114,32939980853.438423,49.903080814210114,27.315022099995986,PASS
F13,500,12,1011,12001312,30,500,-50.0,50.0,0.0,49.87729412532318,33262588977.438274,49.87729412532318,27.426794000013615,PASS
F13,500,15,1014,12001315,30,500,-50.0,50.0,0.0,49.90682895120368,32812542064.62522,49.90682895120368,26.435813199990662,PASS
F13,500,18,1017,12001318,30,500,-50.0,50.0,0.0,49.90190135681728,33455209679.799934,49.90190135681728,26.178022599997348,PASS
F13,500,16,1015,12001316,30,500,-50.0,50.0,0.0,49.9001740506464,33225087982.91487,49.9001740506464,26.330967499990948,PASS
F13,500,17,1016,12001317,30,500,-50.0,50.0,0.0,49.89016312790051,32981704217.251633,49.89016312790051,26.33306669999729,PASS
F13,500,22,1021,12001322,30,500,-50.0,50.0,0.0,49.90069175059423,32350456408.1701,49.90069175059423,27.502774799999315,PASS
F13,500,20,1019,12001320,30,500,-50.0,50.0,0.0,49.90574859552363,32558615004.080406,49.90574859552363,27.5888993999979,PASS
F13,500,21,1020,12001321,30,500,-50.0,50.0,0.0,49.900502771344215,29757911824.574406,49.900502771344215,27.64920469999197,PASS
F13,500,19,1018,12001319,30,500,-50.0,50.0,0.0,49.85903589075278,32261970480.952793,49.85903589075278,28.044409100009943,PASS
F13,500,23,1022,12001323,30,500,-50.0,50.0,0.0,49.874499390590216,31135640636.765392,49.874499390590216,27.307772999993176,PASS
F13,500,25,1024,12001325,30,500,-50.0,50.0,0.0,49.863192371998196,30859040898.58839,49.863192371998196,27.26553919998696,PASS
F13,500,24,1023,12001324,30,500,-50.0,50.0,0.0,49.75624677072177,31762890732.657387,49.75624677072177,27.3768745999987,PASS
F13,500,26,1025,12001326,30,500,-50.0,50.0,0.0,49.87944993827989,32833423838.04924,49.87944993827989,27.344843500002753,PASS
F13,500,27,1026,12001327,30,500,-50.0,50.0,0.0,49.88536451155245,29889811751.953472,49.88536451155245,28.233946399996057,PASS
F13,500,29,1028,12001329,30,500,-50.0,50.0,0.0,49.8870101861987,32329695770.96522,49.8870101861987,28.23544089999632,PASS
F13,500,28,1027,12001328,30,500,-50.0,50.0,0.0,49.89065104169075,31070810504.216766,49.89065104169075,28.26773890000186,PASS
F13,500,30,1029,12001330,30,500,-50.0,50.0,0.0,49.900793732114614,32517344519.892685,49.900793732114614,28.4033427000104,PASS
