Function,Family,Algorithm,Run,Seed,Population,MaxIter,Dimension,Optimum,BestScore,Error,Curve0,CurveLast,Status
F24,composition,GWO,7,1006,30,500,10,2400.0,2543.773876522015,143.77387652201514,2640.859387028378,2543.773876522015,PASS
F24,composition,GWO,8,1007,30,500,10,2400.0,2525.229146267957,125.22914626795682,2652.4080688767967,2525.229146267957,PASS
F24,composition,GWO,9,1008,30,500,10,2400.0,2536.0818203352005,136.08182033520052,2669.1969161991237,2536.0818203352005,PASS
F24,composition,GWO,10,1009,30,500,10,2400.0,2603.3130104257166,203.31301042571658,2648.7512361682248,2603.3130104257166,PASS
F24,composition,GWO,11,1010,30,500,10,2400.0,2531.8123072080875,131.81230720808753,2629.499604438007,2531.8123072080875,PASS
F24,composition,GWO,12,1011,30,500,10,2400.0,2518.395448826158,118.39544882615792,2653.4076826575624,2518.395448826158,PASS
F24,composition,GWO,13,1012,30,500,10,2400.0,2555.0136282731223,155.01362827312232,2672.841908644913,2555.0136282731223,PASS
F24,composition,GWO,14,1013,30,500,10,2400.0,2519.5493150662332,119.54931506623325,2673.3483643669883,2519.5493150662332,PASS
F24,composition,GWO,15,1014,30,500,10,2400.0,2542.666072387808,142.66607238780807,2663.7987122974273,2542.666072387808,PASS
F24,composition,GWO,16,1015,30,500,10,2400.0,2602.270198367613,202.27019836761292,2697.826585693023,2602.270198367613,PASS
F24,composition,GWO,17,1016,30,500,10,2400.0,2516.540667083809,116.54066708380878,2633.901879872165,2516.540667083809,PASS
F24,composition,GWO,18,1017,30,500,10,2400.0,2532.4077616413892,132.40776164138924,2675.127637675975,2532.4077616413892,PASS
F24,composition,GWO,19,1018,30,500,10,2400.0,2602.2980799687075,202.2980799687075,2673.5678700159124,2602.2980799687075,PASS
F24,composition,GWO,20,1019,30,500,10,2400.0,2526.6040126968323,126.60401269683234,2641.6053062442843,2526.6040126968323,PASS
F24,composition,GWO,21,1020,30,500,10,2400.0,2532.825967571322,132.82596757132205,2654.241590120856,2532.825967571322,PASS
F24,composition,GWO,22,1021,30,500,10,2400.0,2531.981864880819,131.9818648808191,2639.9791384470354,2531.981864880819,PASS
F24,composition,GWO,23,1022,30,500,10,2400.0,2523.834954715956,123.83495471595597,2630.629247307067,2523.834954715956,PASS
F24,composition,GWO,24,1023,30,500,10,2400.0,2515.3271281436755,115.32712814367551,2667.5664711662644,2515.3271281436755,PASS
F24,composition,GWO,25,1024,30,500,10,2400.0,2515.434047385098,115.43404738509798,2661.229455141517,2515.434047385098,PASS
F24,composition,GWO,26,1025,30,500,10,2400.0,2518.569302546856,118.56930254685585,2652.344885980242,2518.569302546856,PASS
F24,composition,GWO,27,1026,30,500,10,2400.0,2602.265336399482,202.26533639948184,2662.1798767854143,2602.265336399482,PASS
F24,composition,GWO,28,1027,30,500,10,2400.0,2516.6295044557223,116.62950445572233,2638.6992898955978,2516.6295044557223,PASS
F24,composition,GWO,29,1028,30,500,10,2400.0,2525.9809492547465,125.98094925474652,2650.0330879676644,2525.9809492547465,PASS
F24,composition,GWO,30,1029,30,500,10,2400.0,2522.839793247618,122.83979324761822,2645.2331136181856,2522.839793247618,PASS
F24,composition,SCHO,1,1000,30,500,10,2400.0,2600.0,200.0,2653.8618019453456,2600.0,PASS
F24,composition,SCHO,2,1001,30,500,10,2400.0,2561.9706562402785,161.97065624027846,2665.4093935220353,2561.9706562402785,PASS
F24,composition,SCHO,3,1002,30,500,10,2400.0,2539.566878503289,139.566878503289,2663.418145238578,2539.566878503289,PASS
F24,composition,SCHO,4,1003,30,500,10,2400.0,2529.858717164277,129.8587171642771,2683.197349499372,2529.858717164277,PASS
F24,composition,SCHO,5,1004,30,500,10,2400.0,2600.0,200.0,2643.957657913692,2600.0,PASS
F24,composition,SCHO,6,1005,30,500,10,2400.0,2518.3012840727633,118.30128407276334,2656.2216425213333,2518.3012840727633,PASS
F24,composition,SCHO,7,1006,30,500,10,2400.0,2539.454588262828,139.4545882628281,2641.622476878231,2539.454588262828,PASS
F24,composition,SCHO,8,1007,30,500,10,2400.0,2596.669953993762,196.6699539937622,2649.1993338134816,2596.669953993762,PASS
F24,composition,SCHO,9,1008,30,500,10,2400.0,2600.0,200.0,2656.549411210223,2600.0,PASS
F24,composition,SCHO,10,1009,30,500,10,2400.0,2543.779804700756,143.7798047007559,2656.441617097891,2543.779804700756,PASS
F24,composition,SCHO,11,1010,30,500,10,2400.0,2583.5761978069613,183.57619780696132,2670.1473985873704,2583.5761978069613,PASS
F24,composition,SCHO,12,1011,30,500,10,2400.0,2600.0,200.0,2653.7242129806514,2600.0,PASS
F24,composition,SCHO,13,1012,30,500,10,2400.0,2600.0,200.0,2638.956342125852,2600.0,PASS
F24,composition,SCHO,14,1013,30,500,10,2400.0,2554.870030870562,154.870030870562,2665.7989282571434,2554.870030870562,PASS
F24,composition,SCHO,15,1014,30,500,10,2400.0,2558.9264556183152,158.92645561831523,2624.5182287831676,2558.9264556183152,PASS
F24,composition,SCHO,16,1015,30,500,10,2400.0,2569.4632344952156,169.4632344952156,2632.5861504528057,2569.4632344952156,PASS
F24,composition,SCHO,17,1016,30,500,10,2400.0,2600.0,200.0,2662.865584187496,2600.0,PASS
F24,composition,SCHO,18,1017,30,500,10,2400.0,2550.162600399698,150.16260039969802,2665.388028984876,2550.162600399698,PASS
F24,composition,SCHO,19,1018,30,500,10,2400.0,2573.852924373176,173.85292437317594,2660.162311022107,2573.852924373176,PASS
F24,composition,SCHO,20,1019,30,500,10,2400.0,2600.0,200.0,2665.6645024320933,2600.0,PASS
F24,composition,SCHO,21,1020,30,500,10,2400.0,2600.0,200.0,2651.7993041470622,2600.0,PASS
F24,composition,SCHO,22,1021,30,500,10,2400.0,2600.0,200.0,2672.184269833589,2600.0,PASS
F24,composition,SCHO,23,1022,30,500,10,2400.0,2535.3489889447683,135.34898894476828,2640.815735986491,2535.3489889447683,PASS
F24,composition,SCHO,24,1023,30,500,10,2400.0,2533.4362360495484,133.43623604954837,2675.6847912792864,2533.4362360495484,PASS
F24,composition,SCHO,25,1024,30,500,10,2400.0,2543.1659012982955,143.16590129829547,2680.5713902270427,2543.1659012982955,PASS
F24,composition,SCHO,26,1025,30,500,10,2400.0,2540.63959292679,140.6395929267901,2639.2804727339303,2540.63959292679,PASS
F24,composition,SCHO,27,1026,30,500,10,2400.0,2560.762181061875,160.7621810618748,2620.7718218003224,2560.762181061875,PASS
F24,composition,SCHO,28,1027,30,500,10,2400.0,2600.0,200.0,2674.7285738443416,2600.0,PASS
F24,composition,SCHO,29,1028,30,500,10,2400.0,2600.0,200.0,2677.0154730118943,2600.0,PASS
F24,composition,SCHO,30,1029,30,500,10,2400.0,2578.391023589163,178.39102358916307,2648.361010567736,2578.391023589163,PASS
F25,composition,GWO,1,1000,30,500,10,2500.0,2701.4368723973125,201.43687239731253,2716.269675226157,2701.4368723973125,PASS
F25,composition,GWO,2,1001,30,500,10,2500.0,2701.7743175939786,201.7743175939786,2727.9356843615333,2701.7743175939786,PASS
F25,composition,GWO,3,1002,30,500,10,2500.0,2701.1431543432204,201.14315434322043,2727.7653546754877,2701.1431543432204,PASS
F25,composition,GWO,4,1003,30,500,10,2500.0,2699.8065012292986,199.80650122929865,2720.4648483609044,2699.8065012292986,PASS
F25,composition,GWO,5,1004,30,500,10,2500.0,2699.412999014509,199.41299901450884,2712.553508382097,2699.412999014509,PASS
F25,composition,GWO,6,1005,30,500,10,2500.0,2699.390077644387,199.39007764438702,2725.8616087241685,2699.390077644387,PASS
F25,composition,GWO,7,1006,30,500,10,2500.0,2693.5817888730935,193.5817888730935,2714.949856134229,2693.5817888730935,PASS
F25,composition,GWO,8,1007,30,500,10,2500.0,2693.4495217249455,193.4495217249455,2753.233926484623,2693.4495217249455,PASS
F25,composition,GWO,9,1008,30,500,10,2500.0,2700.000000000002,200.00000000000182,2752.4458273740584,2700.000000000002,PASS
F25,composition,GWO,10,1009,30,500,10,2500.0,2698.5864933038056,198.58649330380558,2753.8804278862035,2698.5864933038056,PASS
F25,composition,GWO,11,1010,30,500,10,2500.0,2698.2005440976905,198.20054409769045,2710.652533046822,2698.2005440976905,PASS
F25,composition,GWO,12,1011,30,500,10,2500.0,2699.6194742327466,199.6194742327466,2718.487191702133,2699.6194742327466,PASS
F25,composition,GWO,13,1012,30,500,10,2500.0,2701.699437118325,201.69943711832502,2725.554247634831,2701.699437118325,PASS
F25,composition,GWO,14,1013,30,500,10,2500.0,2699.060953212837,199.06095321283692,2738.1934875876495,2699.060953212837,PASS
F25,composition,GWO,15,1014,30,500,10,2500.0,2701.856196592105,201.85619659210488,2738.5962043427558,2701.856196592105,PASS
F25,composition,GWO,16,1015,30,500,10,2500.0,2699.756908655998,199.7569086559979,2717.68807179777,2699.756908655998,PASS
F25,composition,GWO,17,1016,30,500,10,2500.0,2699.4998967943375,199.49989679433747,2717.727153511421,2699.4998967943375,PASS
F25,composition,GWO,18,1017,30,500,10,2500.0,2699.9085014228294,199.90850142282943,2726.0915448099927,2699.9085014228294,PASS
F25,composition,GWO,19,1018,30,500,10,2500.0,2688.685458449153,188.68545844915297,2737.630756114497,2688.685458449153,PASS
F25,composition,GWO,20,1019,30,500,10,2500.0,2701.8736629393584,201.87366293935838,2721.097827850782,2701.8736629393584,PASS
F25,composition,GWO,21,1020,30,500,10,2500.0,2702.469730991897,202.469730991897,2713.2838131593526,2702.469730991897,PASS
F25,composition,GWO,22,1021,30,500,10,2500.0,2699.0938489648843,199.09384896488427,2747.579088832408,2699.0938489648843,PASS
F25,composition,GWO,23,1022,30,500,10,2500.0,2700.000000000002,200.00000000000182,2729.9553279515376,2700.000000000002,PASS
F25,composition,GWO,24,1023,30,500,10,2500.0,2699.8271141941527,199.82711419415273,2764.9155961991332,2699.8271141941527,PASS
F25,composition,GWO,25,1024,30,500,10,2500.0,2701.031002314675,201.03100231467488,2734.3589649500236,2701.031002314675,PASS
F25,composition,GWO,26,1025,30,500,10,2500.0,2702.3878507366453,202.3878507366453,2725.410607625606,2702.3878507366453,PASS
F25,composition,GWO,27,1026,30,500,10,2500.0,2702.5522149112303,202.5522149112303,2708.667951046513,2702.5522149112303,PASS
F25,composition,GWO,28,1027,30,500,10,2500.0,2701.3517974265455,201.35179742654555,2729.3743750003946,2701.3517974265455,PASS
F25,composition,GWO,29,1028,30,500,10,2500.0,2701.312726918244,201.31272691824415,2724.5321937170734,2701.312726918244,PASS
F25,composition,GWO,30,1029,30,500,10,2500.0,2701.51227289697,201.51227289697,2734.654308262493,2701.51227289697,PASS
F25,composition,SCHO,1,1000,30,500,10,2500.0,2700.0,200.0,2728.071747988728,2700.0,PASS
F25,composition,SCHO,2,1001,30,500,10,2500.0,2700.0,200.0,2735.5742310915844,2700.0,PASS
F25,composition,SCHO,3,1002,30,500,10,2500.0,2700.0,200.0,2730.1380556706226,2700.0,PASS
F25,composition,SCHO,4,1003,30,500,10,2500.0,2700.0,200.0,2713.561005814311,2700.0,PASS
F25,composition,SCHO,5,1004,30,500,10,2500.0,2700.0,200.0,2722.0580525696805,2700.0,PASS
F25,composition,SCHO,6,1005,30,500,10,2500.0,2700.0,200.0,2718.626526592221,2700.0,PASS
F25,composition,SCHO,7,1006,30,500,10,2500.0,2700.0,200.0,2729.363795111857,2700.0,PASS
F25,composition,SCHO,8,1007,30,500,10,2500.0,2696.102090442278,196.10209044227804,2720.092987373053,2696.102090442278,PASS
F25,composition,SCHO,9,1008,30,500,10,2500.0,2700.0,200.0,2738.0643020459133,2700.0,PASS
F25,composition,SCHO,10,1009,30,500,10,2500.0,2700.0,200.0,2719.079206406826,2700.0,PASS
F25,composition,SCHO,11,1010,30,500,10,2500.0,2687.1152479431457,187.11524794314573,2749.7867687581524,2687.1152479431457,PASS
F25,composition,SCHO,12,1011,30,500,10,2500.0,2700.0,200.0,2709.3937289474197,2700.0,PASS
F25,composition,SCHO,13,1012,30,500,10,2500.0,2699.9702670631477,199.97026706314773,2711.4788323329417,2699.9702670631477,PASS
F25,composition,SCHO,14,1013,30,500,10,2500.0,2697.888985217523,197.888985217523,2722.69644810739,2697.888985217523,PASS
F25,composition,SCHO,15,1014,30,500,10,2500.0,2700.0,200.0,2721.5590051140352,2700.0,PASS
F25,composition,SCHO,16,1015,30,500,10,2500.0,2700.0,200.0,2714.6066103405674,2700.0,PASS
F25,composition,SCHO,17,1016,30,500,10,2500.0,2700.0,200.0,2724.9664652398983,2700.0,PASS
F25,composition,SCHO,18,1017,30,500,10,2500.0,2700.0,200.0,2748.8471839495683,2700.0,PASS
F25,composition,SCHO,19,1018,30,500,10,2500.0,2700.0,200.0,2728.8881020153735,2700.0,PASS
F25,composition,SCHO,20,1019,30,500,10,2500.0,2700.0,200.0,2739.392719760526,2700.0,PASS
F25,composition,SCHO,21,1020,30,500,10,2500.0,2695.890404516404,195.89040451640403,2735.752643223586,2695.890404516404,PASS
F25,composition,SCHO,22,1021,30,500,10,2500.0,2695.104480549392,195.10448054939206,2725.727481919848,2695.104480549392,PASS
F25,composition,SCHO,23,1022,30,500,10,2500.0,2700.0,200.0,2715.52914541436,2700.0,PASS
F25,composition,SCHO,24,1023,30,500,10,2500.0,2667.418100451912,167.41810045191187,2730.1171335583344,2667.418100451912,PASS
F25,composition,SCHO,25,1024,30,500,10,2500.0,2700.0,200.0,2773.9353599951883,2700.0,PASS
F25,composition,SCHO,26,1025,30,500,10,2500.0,2700.0,200.0,2770.9787646533146,2700.0,PASS
F25,composition,SCHO,27,1026,30,500,10,2500.0,2700.0,200.0,2721.129570969178,2700.0,PASS
F25,composition,SCHO,28,1027,30,500,10,2500.0,2692.705918182621,192.7059181826212,2742.800193807598,2692.705918182621,PASS
F25,composition,SCHO,29,1028,30,500,10,2500.0,2700.0,200.0,2753.8961452591634,2700.0,PASS
F25,composition,SCHO,30,1029,30,500,10,2500.0,2700.0,200.0,2745.0935411928563,2700.0,PASS
F26,composition,GWO,1,1000,30,500,10,2600.0,2700.196697447,100.19669744700013,2722.8165810769688,2700.196697447,PASS
F26,composition,GWO,2,1001,30,500,10,2600.0,2700.187013526247,100.18701352624703,2807.7382766208543,2700.187013526247,PASS
F26,composition,GWO,3,1002,30,500,10,2600.0,2700.2889130101107,100.28891301011072,2797.104090513444,2700.2889130101107,PASS
F26,composition,GWO,4,1003,30,500,10,2600.0,2700.123318181781,100.12331818178109,2703.555032421727,2700.123318181781,PASS
F26,composition,GWO,5,1004,30,500,10,2600.0,2700.1301503089917,100.13015030899169,2707.3887058669934,2700.1301503089917,PASS
F26,composition,GWO,6,1005,30,500,10,2600.0,2700.147144652955,100.14714465295492,2721.0184369486356,2700.147144652955,PASS
F26,composition,GWO,7,1006,30,500,10,2600.0,2700.1844565481206,100.18445654812058,2704.3659165072195,2700.1844565481206,PASS
F26,composition,GWO,8,1007,30,500,10,2600.0,2700.254992526031,100.25499252603095,2704.4484331988256,2700.254992526031,PASS
F26,composition,GWO,9,1008,30,500,10,2600.0,2700.198422237283,100.19842223728301,2704.7347022845343,2700.198422237283,PASS
F26,composition,GWO,10,1009,30,500,10,2600.0,2700.154209744191,100.15420974419112,2705.292132466327,2700.154209744191,PASS
F26,composition,GWO,11,1010,30,500,10,2600.0,2700.2745532304943,100.27455323049435,2703.73321985065,2700.2745532304943,PASS
F26,composition,GWO,12,1011,30,500,10,2600.0,2700.178968606525,100.1789686065249,2712.898382489445,2700.178968606525,PASS
F26,composition,GWO,13,1012,30,500,10,2600.0,2700.200320748666,100.20032074866594,2705.445685154582,2700.200320748666,PASS
F26,composition,GWO,14,1013,30,500,10,2600.0,2700.195651124763,100.19565112476312,2705.0678586770755,2700.195651124763,PASS
F26,composition,GWO,15,1014,30,500,10,2600.0,2700.1485087905853,100.14850879058531,2704.5857527076587,2700.1485087905853,PASS
F26,composition,GWO,16,1015,30,500,10,2600.0,2700.3391246937854,100.33912469378538,2703.0144856575826,2700.3391246937854,PASS
F26,composition,GWO,17,1016,30,500,10,2600.0,2700.2087355165418,100.20873551654176,2706.878097499512,2700.2087355165418,PASS
F26,composition,GWO,18,1017,30,500,10,2600.0,2700.246428954652,100.24642895465195,2704.1537009930357,2700.246428954652,PASS
F26,composition,GWO,19,1018,30,500,10,2600.0,2700.329543449314,100.32954344931386,2706.555296104755,2700.329543449314,PASS
F26,composition,GWO,20,1019,30,500,10,2600.0,2700.195886805564,100.19588680556399,2706.720260303924,2700.195886805564,PASS
F26,composition,GWO,21,1020,30,500,10,2600.0,2700.241610581557,100.24161058155687,2705.0390743100256,2700.241610581557,PASS
F26,composition,GWO,22,1021,30,500,10,2600.0,2700.2421993366747,100.24219933667473,2718.015450892062,2700.2421993366747,PASS
F26,composition,GWO,23,1022,30,500,10,2600.0,2700.1696217815434,100.16962178154336,2706.239945324999,2700.1696217815434,PASS
F26,composition,GWO,24,1023,30,500,10,2600.0,2700.1209823301215,100.12098233012148,2705.6437334700468,2700.1209823301215,PASS
F26,composition,GWO,25,1024,30,500,10,2600.0,2700.173711682265,100.1737116822651,2706.0171787619247,2700.173711682265,PASS
F26,composition,GWO,26,1025,30,500,10,2600.0,2700.243169888967,100.2431698889668,2707.102655654767,2700.243169888967,PASS
F26,composition,GWO,27,1026,30,500,10,2600.0,2700.389265523957,100.38926552395696,2855.329429887857,2700.389265523957,PASS
F26,composition,GWO,28,1027,30,500,10,2600.0,2700.295238040957,100.29523804095697,2735.647379561736,2700.295238040957,PASS
F26,composition,GWO,29,1028,30,500,10,2600.0,2700.1725477516325,100.17254775163246,2708.71108682409,2700.1725477516325,PASS
F26,composition,GWO,30,1029,30,500,10,2600.0,2700.1516498126416,100.15164981264161,2704.4006417252203,2700.1516498126416,PASS
F26,composition,SCHO,1,1000,30,500,10,2600.0,2700.5305222509787,100.53052225097872,2710.2661925746133,2700.5305222509787,PASS
F26,composition,SCHO,2,1001,30,500,10,2600.0,2700.3469486911013,100.34694869110126,2705.5378465632302,2700.3469486911013,PASS
F26,composition,SCHO,3,1002,30,500,10,2600.0,2700.3878955711207,100.38789557112068,2709.0891416846116,2700.3878955711207,PASS
F26,composition,SCHO,4,1003,30,500,10,2600.0,2702.3493342720108,102.34933427201076,2722.165058554885,2702.3493342720108,PASS
F26,composition,SCHO,5,1004,30,500,10,2600.0,2700.695552637402,100.69555263740222,2705.7743215915043,2700.695552637402,PASS
F26,composition,SCHO,6,1005,30,500,10,2600.0,2700.342850286707,100.34285028670683,2707.2974932435923,2700.342850286707,PASS
F26,composition,SCHO,7,1006,30,500,10,2600.0,2700.3612488361778,100.36124883617777,2707.02388246351,2700.3612488361778,PASS
F26,composition,SCHO,8,1007,30,500,10,2600.0,2702.779508291108,102.77950829110796,2726.687663356175,2702.779508291108,PASS
F26,composition,SCHO,9,1008,30,500,10,2600.0,2700.5797548000323,100.57975480003233,2704.626851514992,2700.5797548000323,PASS
F26,composition,SCHO,10,1009,30,500,10,2600.0,2700.5108584123295,100.51085841232953,2752.471886812041,2700.5108584123295,PASS
F26,composition,SCHO,11,1010,30,500,10,2600.0,2700.517764433975,100.51776443397512,2706.5266856804924,2700.517764433975,PASS
F26,composition,SCHO,12,1011,30,500,10,2600.0,2700.3907463195583,100.39074631955827,2704.8349005029813,2700.3907463195583,PASS
F26,composition,SCHO,13,1012,30,500,10,2600.0,2700.3919997919766,100.39199979197656,2717.5648576649364,2700.3919997919766,PASS
F26,composition,SCHO,14,1013,30,500,10,2600.0,2700.320859705019,100.32085970501885,2705.510827007403,2700.320859705019,PASS
F26,composition,SCHO,15,1014,30,500,10,2600.0,2700.6619969622466,100.66199696224658,2753.0092048837378,2700.6619969622466,PASS
F26,composition,SCHO,16,1015,30,500,10,2600.0,2700.329691393807,100.32969139380702,2708.1024325785415,2700.329691393807,PASS
F26,composition,SCHO,17,1016,30,500,10,2600.0,2702.4374678188715,102.43746781887148,2707.72065311205,2702.4374678188715,PASS
F26,composition,SCHO,18,1017,30,500,10,2600.0,2700.3440529332306,100.34405293323061,2708.091941292735,2700.3440529332306,PASS
F26,composition,SCHO,19,1018,30,500,10,2600.0,2700.418347219007,100.41834721900705,2703.795229260906,2700.418347219007,PASS
F26,composition,SCHO,20,1019,30,500,10,2600.0,2700.384076840135,100.3840768401351,2715.079668467101,2700.384076840135,PASS
F26,composition,SCHO,21,1020,30,500,10,2600.0,2700.599931990558,100.59993199055816,2704.864332195575,2700.599931990558,PASS
F26,composition,SCHO,22,1021,30,500,10,2600.0,2700.5039192043396,100.50391920433958,2704.2084567009806,2700.5039192043396,PASS
F26,composition,SCHO,23,1022,30,500,10,2600.0,2700.515726830648,100.51572683064796,2763.520775021023,2700.515726830648,PASS
F26,composition,SCHO,24,1023,30,500,10,2600.0,2700.755496523632,100.75549652363179,2732.4574314369847,2700.755496523632,PASS
F26,composition,SCHO,25,1024,30,500,10,2600.0,2701.1783459772587,101.17834597725869,2822.806905474502,2701.1783459772587,PASS
F26,composition,SCHO,26,1025,30,500,10,2600.0,2700.241387990237,100.24138799023694,2710.924111336419,2700.241387990237,PASS
F26,composition,SCHO,27,1026,30,500,10,2600.0,2700.434836902121,100.43483690212088,2705.2865292167307,2700.434836902121,PASS
F26,composition,SCHO,28,1027,30,500,10,2600.0,2700.3613896651896,100.36138966518956,2710.646488850523,2700.3613896651896,PASS
F26,composition,SCHO,29,1028,30,500,10,2600.0,2700.290040697026,100.29004069702614,2704.0586016756492,2700.290040697026,PASS
F26,composition,SCHO,30,1029,30,500,10,2600.0,2700.348923817413,100.34892381741292,2756.0456026837674,2700.348923817413,PASS
F27,composition,GWO,1,1000,30,500,10,2700.0,3049.7122366188305,349.7122366188305,3335.205785364481,3049.7122366188305,PASS
F27,composition,GWO,2,1001,30,500,10,2700.0,3100.3484599497624,400.3484599497624,3312.2105026553045,3100.3484599497624,PASS
F27,composition,GWO,3,1002,30,500,10,2700.0,3024.0837240475585,324.08372404755846,3351.2871234505124,3024.0837240475585,PASS
F27,composition,GWO,4,1003,30,500,10,2700.0,3055.9499959407117,355.9499959407117,3531.6667977872085,3055.9499959407117,PASS
F27,composition,GWO,5,1004,30,500,10,2700.0,3103.389248136486,403.389248136486,3396.8166004912205,3103.389248136486,PASS
F27,composition,GWO,6,1005,30,500,10,2700.0,3106.6895381205363,406.6895381205363,3397.9523988585383,3106.6895381205363,PASS
F27,composition,GWO,7,1006,30,500,10,2700.0,3044.45705269477,344.45705269477,3343.1311063550424,3044.45705269477,PASS
F27,composition,GWO,8,1007,30,500,10,2700.0,3029.8051643926196,329.80516439261964,3522.2736037990385,3029.8051643926196,PASS
F27,composition,GWO,9,1008,30,500,10,2700.0,3033.9491941157103,333.94919411571027,3547.5433353050457,3033.9491941157103,PASS
F27,composition,GWO,10,1009,30,500,10,2700.0,3077.28724192754,377.28724192754,3589.0017227768626,3077.28724192754,PASS
F27,composition,GWO,11,1010,30,500,10,2700.0,3101.4209502312615,401.4209502312615,3309.82132203734,3101.4209502312615,PASS
F27,composition,GWO,12,1011,30,500,10,2700.0,3029.7554962443787,329.7554962443787,3547.957183503619,3029.7554962443787,PASS
F27,composition,GWO,13,1012,30,500,10,2700.0,3047.839778479989,347.83977847998904,3435.614054039332,3047.839778479989,PASS
F27,composition,GWO,14,1013,30,500,10,2700.0,3072.6039028649225,372.6039028649225,3417.7122451597534,3072.6039028649225,PASS
F27,composition,GWO,15,1014,30,500,10,2700.0,3033.1586580599505,333.15865805995054,3384.4125629631235,3033.1586580599505,PASS
F27,composition,GWO,16,1015,30,500,10,2700.0,3065.2827306905956,365.2827306905956,3450.4210002887276,3065.2827306905956,PASS
F27,composition,GWO,17,1016,30,500,10,2700.0,3058.9717996895274,358.9717996895274,3443.941526322933,3058.9717996895274,PASS
F27,composition,GWO,18,1017,30,500,10,2700.0,3039.8727646568764,339.87276465687637,3446.525684940755,3039.8727646568764,PASS
F27,composition,GWO,19,1018,30,500,10,2700.0,3060.416720812015,360.4167208120148,3382.1307129149895,3060.416720812015,PASS
F27,composition,GWO,20,1019,30,500,10,2700.0,3023.2655114933377,323.2655114933377,3420.647577260571,3023.2655114933377,PASS
F27,composition,GWO,21,1020,30,500,10,2700.0,3154.3922591855203,454.3922591855203,3605.66076430067,3154.3922591855203,PASS
F27,composition,GWO,22,1021,30,500,10,2700.0,3047.6785012285022,347.6785012285022,3372.8718194495714,3047.6785012285022,PASS
F27,composition,GWO,23,1022,30,500,10,2700.0,3100.3601476464264,400.3601476464264,3311.196627451293,3100.3601476464264,PASS
F27,composition,GWO,24,1023,30,500,10,2700.0,3087.896761019233,387.89676101923305,3581.469338926807,3087.896761019233,PASS
F27,composition,GWO,25,1024,30,500,10,2700.0,3102.5292346471165,402.5292346471165,3577.5838380025966,3102.5292346471165,PASS
F27,composition,GWO,26,1025,30,500,10,2700.0,3078.816867500135,378.8168675001348,3389.9599678829773,3078.816867500135,PASS
F27,composition,GWO,27,1026,30,500,10,2700.0,2704.1197321729783,4.119732172978274,3509.8552717025605,2704.1197321729783,PASS
F27,composition,GWO,28,1027,30,500,10,2700.0,3091.761686023695,391.7616860236949,3305.358360927818,3091.761686023695,PASS
F27,composition,GWO,29,1028,30,500,10,2700.0,3101.5766360443267,401.57663604432673,3219.107220575242,3101.5766360443267,PASS
F27,composition,GWO,30,1029,30,500,10,2700.0,3017.258382446841,317.2583824468411,3440.099212117451,3017.258382446841,PASS
F27,composition,SCHO,1,1000,30,500,10,2700.0,2900.0,200.0,3457.43827794969,2900.0,PASS
F27,composition,SCHO,2,1001,30,500,10,2700.0,2900.0,200.0,3426.024361680109,2900.0,PASS
F27,composition,SCHO,3,1002,30,500,10,2700.0,2900.0,200.0,3467.4518127714655,2900.0,PASS
F27,composition,SCHO,4,1003,30,500,10,2700.0,2900.0,200.0,3609.490397170405,2900.0,PASS
F27,composition,SCHO,5,1004,30,500,10,2700.0,2900.0,200.0,3348.1693578397353,2900.0,PASS
F27,composition,SCHO,6,1005,30,500,10,2700.0,2900.0,200.0,3608.212144088672,2900.0,PASS
F27,composition,SCHO,7,1006,30,500,10,2700.0,2900.0,200.0,3377.9482801252925,2900.0,PASS
F27,composition,SCHO,8,1007,30,500,10,2700.0,2900.0,200.0,3494.6780773313867,2900.0,PASS
F27,composition,SCHO,9,1008,30,500,10,2700.0,2900.0,200.0,3463.999678913702,2900.0,PASS
F27,composition,SCHO,10,1009,30,500,10,2700.0,2900.0,200.0,3377.8454114548717,2900.0,PASS
F27,composition,SCHO,11,1010,30,500,10,2700.0,2900.0,200.0,3572.530579176573,2900.0,PASS
F27,composition,SCHO,12,1011,30,500,10,2700.0,2900.0,200.0,3562.6913612600147,2900.0,PASS
F27,composition,SCHO,13,1012,30,500,10,2700.0,2900.0,200.0,3582.804046677053,2900.0,PASS
F27,composition,SCHO,14,1013,30,500,10,2700.0,2900.0,200.0,3413.0662368062394,2900.0,PASS
F27,composition,SCHO,15,1014,30,500,10,2700.0,2900.0,200.0,3401.204880558771,2900.0,PASS
F27,composition,SCHO,16,1015,30,500,10,2700.0,2900.0,200.0,3440.6820600351402,2900.0,PASS
F27,composition,SCHO,17,1016,30,500,10,2700.0,2900.0,200.0,3514.3330891197197,2900.0,PASS
F27,composition,SCHO,18,1017,30,500,10,2700.0,2900.0,200.0,3379.4284822633526,2900.0,PASS
F27,composition,SCHO,19,1018,30,500,10,2700.0,2900.0,200.0,3562.7372054517737,2900.0,PASS
F27,composition,SCHO,20,1019,30,500,10,2700.0,2900.0,200.0,3320.1759069583054,2900.0,PASS
F27,composition,SCHO,21,1020,30,500,10,2700.0,2900.0,200.0,3372.0654855834114,2900.0,PASS
F27,composition,SCHO,22,1021,30,500,10,2700.0,2900.0,200.0,3442.4768536302568,2900.0,PASS
F27,composition,SCHO,23,1022,30,500,10,2700.0,2900.0,200.0,3422.473610620591,2900.0,PASS
