Variant,Function,Run,OptimizerSeed,ObjectiveSeed,Population,MaxIter,Dimension,LowerBound,UpperBound,Optimum,BestScore,Curve0,CurveLast,ElapsedSeconds,Status
SCHO_NSF,F8,24,1023,4024824,30,500,30,-500,500,-12569.487,-12563.578948952825,-1788.751013337049,-12563.578948952825,1.3084913000056986,PASS
SCHO_NSF,F8,23,1022,4024823,30,500,30,-500,500,-12569.487,-5516.760752366835,-2698.531601043908,-5516.760752366835,1.333334199996898,PASS
SCHO_NSF,F8,25,1024,4024825,30,500,30,-500,500,-12569.487,-8968.164759410376,-2207.6192588415524,-8968.164759410376,1.313974299991969,PASS
SCHO_NSF,F8,28,1027,4024828,30,500,30,-500,500,-12569.487,-12192.432433680435,-1823.0140943969723,-12192.432433680435,1.2727808999916306,PASS
SCHO_NSF,F8,27,1026,4024827,30,500,30,-500,500,-12569.487,-5733.54581027532,-1646.4051333176737,-5733.54581027532,1.307641599996714,PASS
SCHO_NSF,F8,29,1028,4024829,30,500,30,-500,500,-12569.487,-7504.22817902821,-1854.1744144476797,-7504.22817902821,1.2874360999994678,PASS
SCHO_NSF,F8,30,1029,4024830,30,500,30,-500,500,-12569.487,-6286.556638363751,-1702.2535651780167,-6286.556638363751,1.301072700007353,PASS
SCHO_NSF,F9,1,1000,4024901,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,464.87493101018356,0.0,1.2646221999893896,PASS
SCHO_NSF,F9,3,1002,4024903,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,424.39485150190137,0.0,1.288958500008448,PASS
SCHO_NSF,F9,2,1001,4024902,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,384.5497490364953,0.0,1.3181526999978814,PASS
SCHO_NSF,F9,4,1003,4024904,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,439.61790434394305,0.0,1.3135559999936959,PASS
SCHO_NSF,F9,5,1004,4024905,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,448.7388944016657,0.0,1.2591661999904318,PASS
SCHO_NSF,F9,7,1006,4024907,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,431.59183701137,0.0,1.251261199999135,PASS
SCHO_NSF,F9,8,1007,4024908,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,365.8391088248434,0.0,1.2454756000079215,PASS
SCHO_NSF,F9,6,1005,4024906,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,439.91283939992803,0.0,1.2974377000064123,PASS
SCHO_NSF,F9,9,1008,4024909,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,448.1773913088544,0.0,1.303310599992983,PASS
SCHO_NSF,F9,10,1009,4024910,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,467.3571333335915,0.0,1.270892200001981,PASS
SCHO_NSF,F9,11,1010,4024911,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,447.2888938374598,0.0,1.3177905000047758,PASS
SCHO_NSF,F9,12,1011,4024912,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,441.073286920272,0.0,1.3209772999980487,PASS
SCHO_NSF,F9,14,1013,4024914,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,440.91474681676505,0.0,1.2545054999936838,PASS
SCHO_NSF,F9,13,1012,4024913,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,434.02220260833974,0.0,1.2977969999919878,PASS
SCHO_NSF,F9,15,1014,4024915,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,466.36406583587524,0.0,1.2532008999987738,PASS
SCHO_NSF,F9,16,1015,4024916,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,433.86281469045554,0.0,1.2657832000113558,PASS
SCHO_NSF,F9,18,1017,4024918,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,469.76371664050794,0.0,1.2371702999953413,PASS
SCHO_NSF,F9,17,1016,4024917,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,422.02779107708176,0.0,1.253287299987278,PASS
SCHO_NSF,F9,20,1019,4024920,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,458.030531975015,0.0,1.2706160999950953,PASS
SCHO_NSF,F9,19,1018,4024919,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,414.6138424388559,0.0,1.2921846000099322,PASS
SCHO_NSF,F9,21,1020,4024921,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,465.26417440798247,0.0,1.2263749999983702,PASS
SCHO_NSF,F9,22,1021,4024922,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,441.34049530442945,0.0,1.2714220000052592,PASS
SCHO_NSF,F9,23,1022,4024923,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,446.64097601097,0.0,1.2907135999994352,PASS
SCHO_NSF,F9,24,1023,4024924,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,433.79837842386155,0.0,1.3149321999953827,PASS
SCHO_NSF,F9,25,1024,4024925,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,408.9701533118642,0.0,1.3431066000048304,PASS
SCHO_NSF,F9,27,1026,4024927,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,446.03906557516507,0.0,1.344912500004284,PASS
SCHO_NSF,F9,28,1027,4024928,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,447.3494195224039,0.0,1.3438584999967134,PASS
SCHO_NSF,F9,26,1025,4024926,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,473.6616560879741,0.0,1.3853473000053782,PASS
SCHO_NSF,F9,30,1029,4024930,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,479.83128968283097,0.0,1.251143499990576,PASS
SCHO_NSF,F9,29,1028,4024929,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,0.0,455.002187468864,0.0,1.3191695999994408,PASS
SCHO_NSF,F10,2,1001,4025002,30,500,30,-32,32,0.0,4.440892098500626e-16,20.80923383013385,4.440892098500626e-16,1.301460100003169,PASS
SCHO_NSF,F10,1,1000,4025001,30,500,30,-32,32,0.0,4.440892098500626e-16,20.764880617738655,4.440892098500626e-16,1.3399483999965014,PASS
SCHO_NSF,F10,3,1002,4025003,30,500,30,-32,32,0.0,4.440892098500626e-16,20.70259726914545,4.440892098500626e-16,1.3202029000094626,PASS
SCHO_NSF,F10,4,1003,4025004,30,500,30,-32,32,0.0,4.440892098500626e-16,20.685941618453114,4.440892098500626e-16,1.3686181999946712,PASS
SCHO_NSF,F10,5,1004,4025005,30,500,30,-32,32,0.0,4.440892098500626e-16,20.753180108678922,4.440892098500626e-16,1.3857213000010233,PASS
SCHO_NSF,F10,6,1005,4025006,30,500,30,-32,32,0.0,4.440892098500626e-16,20.739339682394206,4.440892098500626e-16,1.4111719999928027,PASS
SCHO_NSF,F10,7,1006,4025007,30,500,30,-32,32,0.0,4.440892098500626e-16,20.677331650145728,4.440892098500626e-16,1.3818514000013238,PASS
SCHO_NSF,F10,8,1007,4025008,30,500,30,-32,32,0.0,4.440892098500626e-16,20.30938002246911,4.440892098500626e-16,1.32101660000626,PASS
SCHO_NSF,F10,9,1008,4025009,30,500,30,-32,32,0.0,4.440892098500626e-16,20.6623323028609,4.440892098500626e-16,1.3186558000015793,PASS
SCHO_NSF,F10,10,1009,4025010,30,500,30,-32,32,0.0,4.440892098500626e-16,20.764014980012245,4.440892098500626e-16,1.3069031999912113,PASS
SCHO_NSF,F10,12,1011,4025012,30,500,30,-32,32,0.0,4.440892098500626e-16,20.569830881242734,4.440892098500626e-16,1.358714299989515,PASS
SCHO_NSF,F10,11,1010,4025011,30,500,30,-32,32,0.0,4.440892098500626e-16,20.873205110265417,4.440892098500626e-16,1.3803654999937862,PASS
SCHO_NSF,F10,14,1013,4025014,30,500,30,-32,32,0.0,4.440892098500626e-16,20.669354202190537,4.440892098500626e-16,1.3809592000034172,PASS
SCHO_NSF,F10,13,1012,4025013,30,500,30,-32,32,0.0,4.440892098500626e-16,20.566750205953976,4.440892098500626e-16,1.4218937999976333,PASS
SCHO_NSF,F10,16,1015,4025016,30,500,30,-32,32,0.0,4.440892098500626e-16,20.64013873956227,4.440892098500626e-16,1.332213400004548,PASS
SCHO_NSF,F10,18,1017,4025018,30,500,30,-32,32,0.0,4.440892098500626e-16,20.8269336510937,4.440892098500626e-16,1.2722677000128897,PASS
SCHO_NSF,F10,15,1014,4025015,30,500,30,-32,32,0.0,4.440892098500626e-16,20.49068213407767,4.440892098500626e-16,1.3990022000070894,PASS
SCHO_NSF,F10,17,1016,4025017,30,500,30,-32,32,0.0,4.440892098500626e-16,20.795292196710726,4.440892098500626e-16,1.3577078000089386,PASS
SCHO_NSF,F10,20,1019,4025020,30,500,30,-32,32,0.0,4.440892098500626e-16,20.753576885043977,4.440892098500626e-16,1.3002444000012474,PASS
SCHO_NSF,F10,19,1018,4025019,30,500,30,-32,32,0.0,4.440892098500626e-16,20.287777247273507,4.440892098500626e-16,1.3149123000039253,PASS
SCHO_NSF,F10,22,1021,4025022,30,500,30,-32,32,0.0,4.440892098500626e-16,20.583645012836215,4.440892098500626e-16,1.3370045000046957,PASS
SCHO_NSF,F10,21,1020,4025021,30,500,30,-32,32,0.0,4.440892098500626e-16,20.886822358893582,4.440892098500626e-16,1.3594544999941718,PASS
SCHO_NSF,F10,24,1023,4025024,30,500,30,-32,32,0.0,4.440892098500626e-16,20.702337522964704,4.440892098500626e-16,1.2651347000064561,PASS
SCHO_NSF,F10,23,1022,4025023,30,500,30,-32,32,0.0,4.440892098500626e-16,20.933352404055416,4.440892098500626e-16,1.284703500001342,PASS
SCHO_NSF,F10,25,1024,4025025,30,500,30,-32,32,0.0,4.440892098500626e-16,20.640145513776236,4.440892098500626e-16,1.27492589999747,PASS
SCHO_NSF,F10,26,1025,4025026,30,500,30,-32,32,0.0,4.440892098500626e-16,20.66064456706877,4.440892098500626e-16,1.2787714000005508,PASS
SCHO_NSF,F10,29,1028,4025029,30,500,30,-32,32,0.0,4.440892098500626e-16,20.542581961741753,4.440892098500626e-16,1.4429673999984516,PASS
SCHO_NSF,F10,27,1026,4025027,30,500,30,-32,32,0.0,4.440892098500626e-16,20.70523141613285,4.440892098500626e-16,1.5033891000057338,PASS
SCHO_NSF,F10,28,1027,4025028,30,500,30,-32,32,0.0,4.440892098500626e-16,20.792506436353648,4.440892098500626e-16,1.5075625000026776,PASS
SCHO_NSF,F10,30,1029,4025030,30,500,30,-32,32,0.0,4.440892098500626e-16,20.847870698067215,4.440892098500626e-16,1.509041299999808,PASS
SCHO_NSF,F11,2,1001,4025102,30,500,30,-600,600,0.0,0.0,639.1480611503106,0.0,1.3519307999958983,PASS
SCHO_NSF,F11,1,1000,4025101,30,500,30,-600,600,0.0,0.0,611.291864520307,0.0,1.364902200002689,PASS
SCHO_NSF,F11,3,1002,4025103,30,500,30,-600,600,0.0,0.0,643.4385152741779,0.0,1.336623299997882,PASS
SCHO_NSF,F11,4,1003,4025104,30,500,30,-600,600,0.0,0.0,640.6078006974948,0.0,1.3648147000058088,PASS
SCHO_NSF,F11,6,1005,4025106,30,500,30,-600,600,0.0,0.0,620.4511952126913,0.0,1.3563720999954967,PASS
SCHO_NSF,F11,5,1004,4025105,30,500,30,-600,600,0.0,0.0,644.4520744510511,0.0,1.4639048999961233,PASS
SCHO_NSF,F11,7,1006,4025107,30,500,30,-600,600,0.0,0.0,632.8296368484805,0.0,1.4167711999907624,PASS
SCHO_NSF,F11,8,1007,4025108,30,500,30,-600,600,0.0,0.0,487.5405080335636,0.0,1.452829899993958,PASS
SCHO_NSF,F11,9,1008,4025109,30,500,30,-600,600,0.0,0.0,639.6684312970408,0.0,1.3487484000070253,PASS
SCHO_NSF,F11,10,1009,4025110,30,500,30,-600,600,0.0,0.0,616.7396630786404,0.0,1.3116892999969423,PASS
SCHO_NSF,F11,11,1010,4025111,30,500,30,-600,600,0.0,0.0,718.9807578130838,0.0,1.403619599994272,PASS
SCHO_NSF,F11,12,1011,4025112,30,500,30,-600,600,0.0,0.0,542.9069981974286,0.0,1.3962424000055762,PASS
SCHO_NSF,F11,14,1013,4025114,30,500,30,-600,600,0.0,0.0,591.7962883432442,0.0,1.3215609000035329,PASS
SCHO_NSF,F11,13,1012,4025113,30,500,30,-600,600,0.0,0.0,618.2400358748203,0.0,1.358723999990616,PASS
SCHO_NSF,F11,15,1014,4025115,30,500,30,-600,600,0.0,0.0,563.9367128903148,0.0,1.3452473000070313,PASS
SCHO_NSF,F11,16,1015,4025116,30,500,30,-600,600,0.0,0.0,549.6853975606296,0.0,1.3506660999992164,PASS
SCHO_NSF,F11,17,1016,4025117,30,500,30,-600,600,0.0,0.0,658.3681797175631,0.0,1.2991361000022152,PASS
SCHO_NSF,F11,18,1017,4025118,30,500,30,-600,600,0.0,0.0,635.4820188150104,0.0,1.2851319999899715,PASS
SCHO_NSF,F11,20,1019,4025120,30,500,30,-600,600,0.0,0.0,711.0659999459813,0.0,1.2985457999893697,PASS
SCHO_NSF,F11,19,1018,4025119,30,500,30,-600,600,0.0,0.0,538.2294864301934,0.0,1.3399213999946369,PASS
SCHO_NSF,F11,21,1020,4025121,30,500,30,-600,600,0.0,0.0,738.5383591240958,0.0,1.2284511999896495,PASS
SCHO_NSF,F11,22,1021,4025122,30,500,30,-600,600,0.0,0.0,579.5492680434852,0.0,1.2824708999978611,PASS
SCHO_NSF,F11,24,1023,4025124,30,500,30,-600,600,0.0,0.0,649.0261533705124,0.0,1.3949710999877425,PASS
SCHO_NSF,F11,23,1022,4025123,30,500,30,-600,600,0.0,0.0,701.8372771154101,0.0,1.4054026000085287,PASS
SCHO_NSF,F11,25,1024,4025125,30,500,30,-600,600,0.0,0.0,508.02875095473263,0.0,1.3577221000014106,PASS
SCHO_NSF,F11,26,1025,4025126,30,500,30,-600,600,0.0,0.0,609.8881515490872,0.0,1.338896899993415,PASS
SCHO_NSF,F11,27,1026,4025127,30,500,30,-600,600,0.0,0.0,614.144178110117,0.0,1.2896791999955894,PASS
SCHO_NSF,F11,28,1027,4025128,30,500,30,-600,600,0.0,0.0,642.5333046872523,0.0,1.3021391999936895,PASS
SCHO_NSF,F11,29,1028,4025129,30,500,30,-600,600,0.0,0.0,595.7920700073693,0.0,1.358615799996187,PASS
SCHO_NSF,F11,30,1029,4025130,30,500,30,-600,600,0.0,0.0,694.8702724214163,0.0,1.3783988999930443,PASS
SCHO_NSF,F12,1,1000,4025201,30,500,30,-50,50,0.0,1.6038867351941102,577094378.3389748,1.6038867351941102,1.5195471000042744,PASS
SCHO_NSF,F12,2,1001,4025202,30,500,30,-50,50,0.0,1.9872992473827267e-06,579099359.0880492,1.9872992473827267e-06,1.529064999995171,PASS
SCHO_NSF,F12,4,1003,4025204,30,500,30,-50,50,0.0,0.6703633332507648,756082758.900649,0.6703633332507648,1.4975796999933664,PASS
SCHO_NSF,F12,3,1002,4025203,30,500,30,-50,50,0.0,1.4041536907684602,677755348.7064486,1.4041536907684602,1.5485719999996945,PASS
SCHO_NSF,F12,5,1004,4025205,30,500,30,-50,50,0.0,2.367465645004028e-06,600899121.4082001,2.367465645004028e-06,1.4205167000036454,PASS
SCHO_NSF,F12,6,1005,4025206,30,500,30,-50,50,0.0,2.3141091762485824e-06,613687382.5306401,2.3141091762485824e-06,1.4833556999947177,PASS
SCHO_NSF,F12,7,1006,4025207,30,500,30,-50,50,0.0,1.424699966722095e-06,669437325.0641034,1.424699966722095e-06,1.468340299994452,PASS
SCHO_NSF,F12,8,1007,4025208,30,500,30,-50,50,0.0,0.9991142935830182,465147296.24454856,0.9991142935830182,1.4633765000035055,PASS
SCHO_NSF,F12,10,1009,4025210,30,500,30,-50,50,0.0,0.9686485018665107,608345809.8432229,0.9686485018665107,1.527162700003828,PASS
SCHO_NSF,F12,9,1008,4025209,30,500,30,-50,50,0.0,2.0136364656803387e-06,673649374.2265142,2.0136364656803387e-06,1.566662199998973,PASS
SCHO_NSF,F12,12,1011,4025212,30,500,30,-50,50,0.0,1.137975496168786,354312759.8973637,1.137975496168786,1.4765370000095572,PASS
SCHO_NSF,F12,11,1010,4025211,30,500,30,-50,50,0.0,1.5925054459019393e-06,673700231.5011019,1.5925054459019393e-06,1.5109407999989344,PASS
SCHO_NSF,F12,14,1013,4025214,30,500,30,-50,50,0.0,1.864275736145562e-06,375026164.7994268,1.864275736145562e-06,1.4656613999977708,PASS
SCHO_NSF,F12,13,1012,4025213,30,500,30,-50,50,0.0,1.0444395389603367,409264261.74945426,1.0444395389603367,1.5358409999898868,PASS
SCHO_NSF,F12,16,1015,4025216,30,500,30,-50,50,0.0,1.5969835683828577,518663474.82455194,1.5969835683828577,1.4496207000047434,PASS
SCHO_NSF,F12,15,1014,4025215,30,500,30,-50,50,0.0,1.5969612999471907,377991105.0550389,1.5969612999471907,1.4733905000030063,PASS
SCHO_NSF,F12,18,1017,4025218,30,500,30,-50,50,0.0,1.5993079093910243,678910232.0700809,1.5993079093910243,1.4899794999946607,PASS
SCHO_NSF,F12,17,1016,4025217,30,500,30,-50,50,0.0,1.892198957264859e-06,602516388.8524432,1.892198957264859e-06,1.5098451999947429,PASS
SCHO_NSF,F12,20,1019,4025220,30,500,30,-50,50,0.0,1.6086762770796357,746482921.424925,1.6086762770796357,1.4721578000026057,PASS
SCHO_NSF,F12,19,1018,4025219,30,500,30,-50,50,0.0,0.3287556719831187,493317185.6586725,0.3287556719831187,1.5919476999988547,PASS
SCHO_NSF,F12,21,1020,4025221,30,500,30,-50,50,0.0,1.5859167915500483e-06,779891967.4951634,1.5859167915500483e-06,1.5413866000017151,PASS
SCHO_NSF,F12,22,1021,4025222,30,500,30,-50,50,0.0,0.1411920028406178,566705999.5069873,0.1411920028406178,1.581841599996551,PASS
SCHO_NSF,F12,25,1024,4025225,30,500,30,-50,50,0.0,1.118316708004902,459268027.30294675,1.118316708004902,1.996398200004478,PASS
SCHO_NSF,F12,24,1023,4025224,30,500,30,-50,50,0.0,1.0654083390495077,557034073.9341952,1.0654083390495077,2.033502200007206,PASS
SCHO_NSF,F12,23,1022,4025223,30,500,30,-50,50,0.0,1.6528324964814178,527674663.0350982,1.6528324964814178,2.058353399988846,PASS
SCHO_NSF,F12,26,1025,4025226,30,500,30,-50,50,0.0,1.6809293602751778e-06,655610836.8316754,1.6809293602751778e-06,2.077760299987858,PASS
SCHO_NSF,F12,27,1026,4025227,30,500,30,-50,50,0.0,1.8958867053504356e-06,688380987.7444726,1.8958867053504356e-06,1.6846710999961942,PASS
SCHO_NSF,F12,29,1028,4025229,30,500,30,-50,50,0.0,1.8351821474001997e-06,694579575.2440028,1.8351821474001997e-06,1.6808912999986205,PASS
SCHO_NSF,F12,28,1027,4025228,30,500,30,-50,50,0.0,2.0809884383171794e-06,735612073.6667887,2.0809884383171794e-06,1.6974887999967905,PASS
SCHO_NSF,F12,30,1029,4025230,30,500,30,-50,50,0.0,1.0585477660572964,638200031.739138,1.0585477660572964,1.7207717999990564,PASS
SCHO_NSF,F13,1,1000,4025301,30,500,30,-50,50,0.0,2.9124116636032125,1121540604.907016,2.9124116636032125,1.5027739999932237,PASS
SCHO_NSF,F13,3,1002,4025303,30,500,30,-50,50,0.0,0.4038752824369307,1279263460.7598147,0.4038752824369307,1.540737799994531,PASS
SCHO_NSF,F13,4,1003,4025304,30,500,30,-50,50,0.0,1.6663529887644897,1409943019.8603163,1.6663529887644897,1.552783899998758,PASS
SCHO_NSF,F13,2,1001,4025302,30,500,30,-50,50,0.0,2.8021090051358257,1134393402.9122756,2.8021090051358257,1.5632865000079619,PASS
SCHO_NSF,F13,5,1004,4025305,30,500,30,-50,50,0.0,2.209796220522432,1170689608.5516968,2.209796220522432,1.4521824999974342,PASS
SCHO_NSF,F13,6,1005,4025306,30,500,30,-50,50,0.0,1.9415442900917572,1181621324.1665757,1.9415442900917572,1.4859181999927387,PASS
SCHO_NSF,F13,7,1006,4025307,30,500,30,-50,50,0.0,2.926214781137801,1268983075.2778127,2.926214781137801,1.4724827999889385,PASS
SCHO_NSF,F13,8,1007,4025308,30,500,30,-50,50,0.0,3.284693880641795e-05,878154019.7635087,3.284693880641795e-05,1.4914718000072753,PASS
SCHO_NSF,F13,9,1008,4025309,30,500,30,-50,50,0.0,2.9145887029811433,1296042042.9580178,2.9145887029811433,1.7416501000116114,PASS
SCHO_NSF,F13,11,1010,4025311,30,500,30,-50,50,0.0,0.3393884569840768,1334005063.226532,0.3393884569840768,1.7392345999978716,PASS
SCHO_NSF,F13,10,1009,4025310,30,500,30,-50,50,0.0,2.9750215735818486,1170491781.6147819,2.9750215735818486,1.7682681000005687,PASS
SCHO_NSF,F13,12,1011,4025312,30,500,30,-50,50,0.0,2.4765807047842543,746217004.1348709,2.4765807047842543,1.7984625000099186,PASS
SCHO_NSF,F13,13,1012,4025313,30,500,30,-50,50,0.0,2.9415030714232313,902489281.0803057,2.9415030714232313,1.6520786000037333,PASS
SCHO_NSF,F13,15,1014,4025315,30,500,30,-50,50,0.0,2.9384636105308033,781768070.7565104,2.9384636105308033,1.672531499993056,PASS
SCHO_NSF,F13,14,1013,4025314,30,500,30,-50,50,0.0,2.2858033606246653,813623365.5838884,2.2858033606246653,1.7152886999974726,PASS
SCHO_NSF,F13,16,1015,4025316,30,500,30,-50,50,0.0,2.6290289017501927,992639751.8319389,2.6290289017501927,1.659973700006958,PASS
SCHO_NSF,F13,18,1017,4025318,30,500,30,-50,50,0.0,0.3283516887176454,1270309810.4932654,0.3283516887176454,1.5051779999921564,PASS
SCHO_NSF,F13,19,1018,4025319,30,500,30,-50,50,0.0,2.9092995298760442,985279769.8708252,2.9092995298760442,1.5374422000022605,PASS
SCHO_NSF,F13,20,1019,4025320,30,500,30,-50,50,0.0,2.7711638172680972,1427951455.304063,2.7711638172680972,1.5510405999957584,PASS
SCHO_NSF,F13,17,1016,4025317,30,500,30,-50,50,0.0,1.3715875838346263,1200343935.016167,1.3715875838346263,1.6048394999961602,PASS
SCHO_NSF,F13,21,1020,4025321,30,500,30,-50,50,0.0,2.599732173743193,1481567387.8877292,2.599732173743193,1.926984399993671,PASS
SCHO_NSF,F13,22,1021,4025322,30,500,30,-50,50,0.0,2.9444098626022237,1071852585.7528108,2.9444098626022237,1.9667757999995956,PASS
SCHO_NSF,F13,23,1022,4025323,30,500,30,-50,50,0.0,2.044742163979961,1057814591.9376878,2.044742163979961,1.9441862999956356,PASS
SCHO_NSF,F13,24,1023,4025324,30,500,30,-50,50,0.0,2.928875610137038,1128834171.694078,2.928875610137038,1.9400122999941232,PASS
SCHO_NSF,F13,25,1024,4025325,30,500,30,-50,50,0.0,2.9402942298551105e-05,881544869.6646192,2.9402942298551105e-05,1.6352383999910671,PASS
SCHO_NSF,F13,28,1027,4025328,30,500,30,-50,50,0.0,2.9979286396384097,1357932319.8784873,2.9979286396384097,1.6497414999903413,PASS
SCHO_NSF,F13,27,1026,4025327,30,500,30,-50,50,0.0,1.3378639538427586,1309554648.9066305,1.3378639538427586,1.6695531000004848,PASS
SCHO_NSF,F13,26,1025,4025326,30,500,30,-50,50,0.0,3.157633187155082e-05,1213450885.258651,3.157633187155082e-05,1.6829084000055445,PASS
SCHO_NSF,F14,1,1000,4025401,30,500,2,-65.536000000000001,65.536000000000001,1.0,2.982105171609845,473.71847520737606,2.982105171609845,0.5003552999987733,PASS
SCHO_NSF,F14,2,1001,4025402,30,500,2,-65.536000000000001,65.536000000000001,1.0,0.9980038402043915,20.799965995968776,0.9980038402043915,0.5060731999983545,PASS
SCHO_NSF,F13,30,1029,4025330,30,500,30,-50,50,0.0,2.99779885916654,1261783528.6462915,2.99779885916654,1.4451776000059908,PASS
SCHO_NSF,F13,29,1028,4025329,30,500,30,-50,50,0.0,1.560759309161089,1284594344.47724,1.560759309161089,1.4817818000010448,PASS
SCHO_NSF,F14,5,1004,4025405,30,500,2,-65.536000000000001,65.536000000000001,1.0,0.9980038383666235,24.322820508421295,0.9980038383666235,0.4913972000067588,PASS
SCHO_NSF,F14,3,1002,4025403,30,500,2,-65.536000000000001,65.536000000000001,1.0,3.968250105768485,7.856359089361977,3.968250105768485,0.5184233000036329,PASS
SCHO_NSF,F14,4,1003,4025404,30,500,2,-65.536000000000001,65.536000000000001,1.0,2.982105156816988,7.991839953168932,2.982105156816988,0.5082759000069927,PASS
SCHO_NSF,F14,6,1005,4025406,30,500,2,-65.536000000000001,65.536000000000001,1.0,2.9821051568175756,90.7409532963287,2.9821051568175756,0.4973483999929158,PASS
SCHO_NSF,F14,10,1009,4025410,30,500,2,-65.536000000000001,65.536000000000001,1.0,2.982105156820442,15.108117071694181,2.982105156820442,0.4554245000035735,PASS
SCHO_NSF,F14,8,1007,4025408,30,500,2,-65.536000000000001,65.536000000000001,1.0,12.670505811135914,21.481362099196957,12.670505811135914,0.5077615999907721,PASS
SCHO_NSF,F14,7,1006,4025407,30,500,2,-65.536000000000001,65.536000000000001,1.0,12.670505811135563,16.2842641081014,12.670505811135563,0.5183006000006571,PASS
SCHO_NSF,F14,9,1008,4025409,30,500,2,-65.536000000000001,65.536000000000001,1.0,0.9980038377947882,480.050865101365,0.9980038377947882,0.5225413000007393,PASS
SCHO_NSF,F14,11,1010,4025411,30,500,2,-65.536000000000001,65.536000000000001,1.0,0.998003837849928,115.8570972449099,0.998003837849928,0.4772973999934038,PASS
SCHO_NSF,F14,12,1011,4025412,30,500,2,-65.536000000000001,65.536000000000001,1.0,0.9980038387842582,16.441007314171465,0.9980038387842582,0.47436359999119304,PASS
SCHO_NSF,F14,14,1013,4025414,30,500,2,-65.536000000000001,65.536000000000001,1.0,12.670505811135616,73.97889205821518,12.670505811135616,0.47720969999500085,PASS
SCHO_NSF,F14,13,1012,4025413,30,500,2,-65.536000000000001,65.536000000000001,1.0,3.9682501056743464,16.402755922508554,3.9682501056743464,0.48422370001208037,PASS
SCHO_NSF,F14,15,1014,4025415,30,500,2,-65.536000000000001,65.536000000000001,1.0,0.9980038380119086,65.35361146386387,0.9980038380119086,0.4967669999896316,PASS
SCHO_NSF,F14,17,1016,4025417,30,500,2,-65.536000000000001,65.536000000000001,1.0,12.670505811135556,438.10288921782666,12.670505811135556,0.4627843999915058,PASS
SCHO_NSF,F14,16,1015,4025416,30,500,2,-65.536000000000001,65.536000000000001,1.0,0.9980038378121584,17.659718800789545,0.9980038378121584,0.48420859999896493,PASS
SCHO_NSF,F14,18,1017,4025418,30,500,2,-65.536000000000001,65.536000000000001,1.0,0.9980038390715841,237.59430741100795,0.9980038390715841,0.4831938999996055,PASS
SCHO_NSF,F14,20,1019,4025420,30,500,2,-65.536000000000001,65.536000000000001,1.0,2.982105156820899,179.17713904158902,2.982105156820899,0.4961137999925995,PASS
SCHO_NSF,F14,22,1021,4025422,30,500,2,-65.536000000000001,65.536000000000001,1.0,3.9682501056862534,29.199725330593285,3.9682501056862534,0.4922874000039883,PASS
SCHO_NSF,F14,19,1018,4025419,30,500,2,-65.536000000000001,65.536000000000001,1.0,0.9980038377979651,2.286243956447089,0.9980038377979651,0.5246268000046257,PASS
SCHO_NSF,F14,21,1020,4025421,30,500,2,-65.536000000000001,65.536000000000001,1.0,12.670505811135913,87.51907188492201,12.670505811135913,0.508806400001049,PASS
SCHO_NSF,F14,24,1023,4025424,30,500,2,-65.536000000000001,65.536000000000001,1.0,12.670505811135566,294.0509123316119,12.670505811135566,0.4540216000023065,PASS
SCHO_NSF,F14,23,1022,4025423,30,500,2,-65.536000000000001,65.536000000000001,1.0,3.968250105603271,9.804625661988586,3.968250105603271,0.4937294999981532,PASS
